1.892,.006,-.298,-.001,-.358,0,-2.44,-.39,0,0,-.32,.33,2.35
1.918,-.003,-.297,-.002,-.358,0,-2.44,-.39,0,0,-.32,.33,2.35
1.929,9.366,-.296,0,-.358,0,-2.44,-.39,0,0,-.32,.33,2.35
1.937,.158,-.298,-.001,-.358,0,-2.44,-.39,0,0,-.32,.33,2.35
1.948,-.045,-.296,0,-.358,0,-2.5,-.4,0,0,-.32,.33,2.35
1.957,.002,-.298,0,-.358,0,-2.5,-.4,0,0,-.32,.33,2.35
1.966,.002,-.297,-.001,-.358,0,-2.5,-.4,0,0,-.32,.33,2.35
1.971,.011,-.298,0,-.358,0,-2.5,-.4,0,0,-.32,.33,2.35
2.001,.002,-.297,0,-.358,0,-2.46,-.35,0,0,-.32,.33,2.35
2.01,.002,-.298,.001,-.358,0,-2.46,-.35,0,0,-.32,.33,2.35
2.018,-.005,-.298,.001,-.358,0,-2.46,-.35,0,0,-.32,.33,2.35
2.038,-.002,-.298,0,-.358,0,-2.46,-.35,0,0,-.32,.33,2.35
2.031,-.002,-.297,0,-.358,0,-2.33,-.29,0,0,-.32,.33,2.34
2.048,-.006,-.298,-.001,-.358,0,-2.33,-.29,0,0,-.32,.33,2.34
2.063,-.015,-.298,0,-.358,0,-2.33,-.29,0,0,-.32,.33,2.34
2.066,8.901,-.297,.001,-.358,0,-2.33,-.29,0,0,-.32,.33,2.34
2.082,9.5,-.297,0,-.358,0,-2.19,-.24,0,0,-.32,.33,2.34
2.099,9.486,-.297,.001,-.358,0,-2.19,-.24,0,0,-.32,.33,2.34
2.11,.857,-.297,.005,-.358,0,-2.19,-.24,0,0,-.32,.33,2.34
2.12,-.017,-.297,.005,-.358,0,-2.19,-.24,0,0,-.32,.33,2.34
2.127,0,-.298,.002,-.358,0,-1.87,-.19,0,0,-.32,.33,2.34
2.142,.011,-.297,0,-.358,0,-1.87,-.19,0,0,-.32,.33,2.34
2.152,.017,-.297,-.001,-.358,0,-1.87,-.19,0,0,-.32,.33,2.34
2.167,.019,-.298,.003,-.358,0,-1.87,-.19,0,0,-.32,.33,2.34
2.176,.006,-.298,.003,-.358,0,-1.67,-.21,0,0,-.32,.33,2.34
2.186,0,-.297,.003,-.358,0,-1.67,-.21,0,0,-.32,.33,2.34
2.2,0,-.297,.001,-.358,0,-1.67,-.21,0,0,-.32,.33,2.34
2.207,-.011,-.297,.001,-.358,0,-1.67,-.21,0,0,-.32,.33,2.34
2.221,-.008,-.298,0,-.358,0,-1.67,-.21,0,0,-.32,.33,2.34
2.233,-.002,-.298,-.001,-.358,0,-1.38,-.2,0,0,-.32,.33,2.34
2.258,-.01,-.298,-.002,-.358,0,-1.38,-.2,0,0,-.32,.33,2.34
2.25,.007,-.298,0,-.358,0,-1.38,-.2,0,0,-.32,.33,2.34
2.263,.001,-.297,0,-.358,0,-1.38,-.2,0,0,-.32,.33,2.34
2.271,.008,-.298,0,-.358,0,-1.15,-.14,0,0,-.32,.33,2.34
2.282,-.003,-.297,0,-.358,0,-1.15,-.14,0,0,-.32,.33,2.34
2.294,.002,-.298,.001,-.358,0,-1.15,-.14,0,0,-.32,.33,2.34
2.304,-.007,-.303,.001,-.358,0,-1.15,-.14,0,0,-.32,.33,2.34
2.313,.008,-.298,-.002,-.358,0,-.9,-.15,0,0,-.32,.33,2.34
2.33,.016,-.298,.001,-.358,0,-.9,-.15,0,0,-.32,.33,2.34
2.35,.007,-.299,0,-.358,0,-.9,-.15,0,0,-.32,.33,2.34
2.359,.006,-.298,.001,-.358,0,-.9,-.15,0,0,-.32,.33,2.34
2.371,-.007,-.314,0,-.358,0,-.5,-.21,0,0,-.32,.33,2.34
2.38,-.007,-.298,.001,-.358,0,-.5,-.21,0,0,-.32,.33,2.34
2.387,0,-.296,0,-.358,0,-.5,-.21,0,0,-.32,.33,2.34
2.401,.001,-.297,0,-.358,0,-.5,-.21,0,0,-.32,.33,2.34
2.497,.007,-.297,0,-.358,0,-.15,-.29,0,0,-.32,.33,2.34
2.424,.01,-.298,.001,-.358,0,-.15,-.29,0,0,-.32,.33,2.34
2.435,.014,-.298,.001,-.358,0,-.15,-.29,0,0,-.32,.33,2.34
2.447,.008,-.298,.001,-.358,0,-.15,-.29,0,0,-.32,.33,2.34
2.453,.082,-.298,.001,-.358,0,.25,-.32,0,0,-.32,.33,2.34
2.472,-.004,-.298,.004,-.358,0,.25,-.32,0,0,-.32,.33,2.34
2.48,-.015,-.298,0,-.358,0,.25,-.32,0,0,-.32,.33,2.34
2.489,-.011,-.298,.002,-.358,0,.25,-.32,0,0,-.32,.33,2.34
2.496,.004,-.298,.001,-.358,0,.68,-.26,0,0,-.32,.33,2.34
2.502,.018,-.297,.012,-.358,0,.68,-.26,0,0,-.32,.33,2.34
2.524,.011,-.296,.001,-.358,0,.68,-.26,0,0,-.32,.33,2.34
2.536,.014,-.297,-.002,-.358,0,.68,-.26,0,0,-.32,.33,2.34
2.544,-.023,-.296,0,-.358,0,.68,-.26,0,0,-.32,.33,2.34
2.556,.004,-.296,0,-.358,0,1.13,-.21,0,0,-.32,.33,2.34
2.567,.086,-.299,0,-.358,0,1.13,-.21,0,0,-.32,.33,2.34
2.576,0,-.299,0,-.358,0,1.13,-.21,0,0,-.32,.33,2.34
2.576,.006,-.298,0,-.358,0,1.13,-.21,0,0,-.32,.33,2.34
2.599,.007,-.299,0,-.358,0,1.55,-.22,0,0,-.32,.33,2.34
2.612,.002,-.298,0,-.358,0,1.55,-.22,0,0,-.32,.33,2.34
2.613,.005,-.298,0,-.358,0,1.55,-.22,0,0,-.32,.33,2.34
2.63,.004,-.298,-.001,-.358,0,1.55,-.22,0,0,-.32,.33,2.34
2.637,.002,-.298,0,-.358,0,1.9,-.26,0,0,-.32,.33,2.34
2.653,-.004,-.298,0,-.358,0,1.9,-.26,0,0,-.32,.33,2.34
2.663,9.491,-.298,0,-.358,0,1.9,-.26,0,0,-.32,.33,2.34
2.667,9.495,-.298,.001,-.358,0,1.9,-.26,0,0,-.32,.33,2.34
2.686,9.501,-.298,0,-.358,0,2.12,-.25,0,0,-.32,.33,2.34
2.696,.003,-.297,.001,-.358,0,2.12,-.25,0,0,-.32,.33,2.34
2.71,-.004,-.297,0,-.358,0,2.12,-.25,0,0,-.32,.33,2.34
2.71,-.005,-.297,0,-.358,0,2.12,-.25,0,0,-.32,.33,2.34
2.728,.002,-.297,0,-.358,0,2.21,-.17,0,0,-.32,.33,2.34
2.735,.063,-.298,-.001,-.358,0,2.21,-.17,0,0,-.32,.33,2.34
2.751,.033,-.298,.001,-.358,0,2.21,-.17,0,0,-.32,.33,2.34
2.768,.017,-.297,.001,-.358,0,2.21,-.17,0,0,-.32,.33,2.34
2.776,.018,-.297,.001,-.358,0,2.13,-.1,0,0,-.32,.33,2.34
2.784,.016,-.295,.001,-.358,0,2.13,-.1,0,0,-.32,.33,2.34
2.788,.017,-.298,.001,-.358,0,2.13,-.1,0,0,-.32,.33,2.34
2.826,.008,-.297,0,-.358,0,2.13,-.1,0,0,-.32,.33,2.34
2.817,-.005,-.298,.001,-.358,0,2.13,-.1,0,0,-.32,.33,2.34
2.827,0,-.298,.001,-.358,0,1.79,-.15,0,0,-.32,.33,2.34
2.834,.007,-.298,.002,-.358,0,1.79,-.15,0,0,-.32,.33,2.34
2.843,.002,-.298,0,-.358,0,1.79,-.15,0,0,-.32,.33,2.34
2.831,.003,-.298,0,-.358,0,1.79,-.15,0,0,-.32,.33,2.34
2.884,.063,-.298,0,-.358,0,1.41,-.22,0,0,-.32,.33,2.34
2.893,.011,-.301,0,-.358,0,1.41,-.22,0,0,-.32,.33,2.34
2.9,.009,-.297,0,-.358,0,1.41,-.22,0,0,-.32,.33,2.34
2.916,.012,-.298,-.002,-.358,0,1.41,-.22,0,0,-.32,.33,2.34
2.936,-.006,-.298,0,-.358,0,.8,-.23,0,0,-.32,.33,2.34
2.951,.002,-.297,0,-.358,0,.8,-.23,0,0,-.32,.33,2.34
2.958,-.005,-.297,0,-.358,0,.8,-.23,0,0,-.32,.33,2.34
2.969,.002,-.298,0,-.358,0,.8,-.23,0,0,-.32,.33,2.34
2.979,-.012,-.298,0,-.358,0,.22,-.18,0,0,-.32,.33,2.34
2.995,-.012,-.298,0,-.358,0,.22,-.18,0,0,-.32,.33,2.34
3.017,-.011,-.298,.01,-.358,0,.22,-.18,0,0,-.32,.33,2.34
3.014,.003,-.297,0,-.358,0,.22,-.18,0,0,-.32,.33,2.34
3.02,.001,-.297,0,-.358,0,-.42,-.15,0,0,-.32,.33,2.34
3.032,-.005,-.297,.001,-.358,0,-.42,-.15,0,0,-.32,.33,2.34
3.029,-.002,-.297,0,-.358,0,-.42,-.15,0,0,-.32,.33,2.34
3.034,0,-.298,.001,-.358,0,-.42,-.15,0,0,-.32,.33,2.34
3.064,-.008,-.297,.001,-.358,0,-.98,-.23,0,0,-.32,.33,2.34
3.073,-.009,-.298,-.002,-.358,0,-.98,-.23,0,0,-.32,.33,2.34
3.079,-.001,-.298,.003,-.358,0,-.98,-.23,0,0,-.32,.33,2.34
3.097,-.003,-.297,.001,-.358,0,-.98,-.23,0,0,-.32,.33,2.34
3.105,-.002,-.298,.001,-.358,0,-.98,-.23,0,0,-.32,.33,2.34
3.126,-.001,-.302,.003,-.358,0,-1.46,-.29,0,0,-.32,.33,2.34
3.134,.022,-.297,.003,-.358,0,-1.46,-.29,0,0,-.32,.33,2.34
3.146,.026,-.298,.002,-.358,0,-1.46,-.29,0,0,-.32,.33,2.34
3.154,.007,-.295,.002,-.358,0,-1.46,-.29,0,0,-.32,.33,2.34
3.165,.025,-.297,.001,-.358,0,-1.83,-.28,0,0,-.32,.33,2.34
3.182,.022,-.297,.001,-.358,0,-1.83,-.28,0,0,-.32,.33,2.34
3.181,.009,-.298,.001,-.358,0,-1.83,-.28,0,0,-.32,.33,2.34
3.208,.01,-.297,.002,-.358,0,-1.83,-.28,0,0,-.32,.33,2.34
3.199,.006,-.298,.002,-.358,0,-2.07,-.17,0,0,-.32,.33,2.34
3.211,.002,-.298,.001,-.358,0,-2.07,-.17,0,0,-.32,.33,2.34
3.231,.003,-.299,.001,-.358,0,-2.07,-.17,0,0,-.32,.33,2.34
3.246,-.007,-.298,.013,-.358,0,-2.07,-.17,0,0,-.32,.33,2.34
3.261,-.005,-.296,0,-.358,0,-2.22,-.15,0,0,-.32,.33,2.34
3.266,.001,-.298,0,-.358,0,-2.22,-.15,0,0,-.32,.33,2.34
3.269,.009,-.298,0,-.358,0,-2.22,-.15,0,0,-.32,.33,2.34
3.279,.002,-.298,-.002,-.358,0,-2.22,-.15,0,0,-.32,.33,2.34
3.306,-.016,-.298,0,-.179,0,-2.29,-.18,0,0,-.32,.33,2.34
3.318,-.011,-.298,.006,-.179,0,-2.29,-.18,0,0,-.32,.33,2.34
3.316,-.007,-.296,0,0,0,-2.29,-.18,0,0,-.32,.33,2.34
3.333,.005,-.292,.001,0,0,-2.29,-.18,0,0,-.32,.33,2.34
3.339,.003,-.278,.001,0,0,-2.25,-.18,0,0,-.32,.33,2.34
3.371,.028,-.257,0,0,0,-2.25,-.18,0,0,-.32,.33,2.34
3.358,-.016,-.241,0,0,0,-2.25,-.18,0,0,-.32,.33,2.34
3.35,.011,-.227,.001,0,0,-2.25,-.18,0,0,-.32,.33,2.34
3.378,-.007,-.21,0,0,0,-2.17,-.1,0,0,-.32,.33,2.34
3.382,.024,-.193,0,0,0,-2.17,-.1,0,0,-.32,.33,2.34
3.419,.009,-.175,0,0,0,-2.17,-.1,0,0,-.32,.33,2.34
3.357,.034,-.146,.001,0,0,-2.17,-.1,0,0,-.32,.33,2.34
3.406,.011,-.13,.011,0,0,-1.84,-.03,0,0,-.32,.33,2.34
3.406,.002,-.111,.002,0,0,-1.84,-.03,0,0,-.32,.33,2.34
3.404,-.011,-.104,.002,0,0,-1.84,-.03,0,0,-.32,.33,2.34
3.409,-.007,-.074,0,0,0,-1.84,-.03,0,0,-.32,.33,2.34
3.4,-.038,0,.001,0,0,-1.84,-.03,0,0,-.32,.33,2.34
